pid, time, education-num, age, hours-per-week, capital-loss, capital-gain, fnlwgt, sex, race, relationship, marital-status, workclass, occupation, education, native-country, income
23890, 23890,10, 20,6,0,0,113200,Female,White,Own-child,Never-married,Private,Handlers-cleaners,Some-college,United-States,<=50K
23891, 23891,10, 27,24,0,0,142075,Male,White,Own-child,Never-married,Private,Other-service,Some-college,United-States,<=50K
23892, 23892,10, 35,40,0,0,454843,Male,White,Husband,Married-civ-spouse,Private,Craft-repair,Some-college,United-States,>50K
23893, 23893,10, 19,30,0,0,142219,Female,White,Own-child,Never-married,Private,Adm-clerical,Some-college,United-States,<=50K
23894, 23894,8, 36,40,0,0,112512,Female,White,Unmarried,Separated,Private,Other-service,12th,Mexico,<=50K
23895, 23895,13, 43,50,0,15024,212894,Male,White,Husband,Married-civ-spouse,Private,Exec-managerial,Bachelors,United-States,>50K
23896, 23896,13, 62,40,0,0,265201,Male,White,Not-in-family,Divorced,State-gov,Prof-specialty,Bachelors,United-States,<=50K
23897, 23897,15, 28,40,2339,0,251905,Male,White,Not-in-family,Never-married,Private,Prof-specialty,Prof-school,Canada,<=50K
23898, 23898,7, 18,15,0,0,170627,Female,White,Own-child,Never-married,Private,Other-service,11th,United-States,<=50K
23899, 23899,15, 59,50,0,15024,354037,Male,Black,Husband,Married-civ-spouse,Private,Transport-moving,Prof-school,United-States,>50K
23900, 23900,13, 37,40,0,0,259089,Male,White,Not-in-family,Divorced,Private,Exec-managerial,Bachelors,United-States,<=50K
23901, 23901,10, 27,40,0,0,21856,Male,Black,Not-in-family,Never-married,Private,Craft-repair,Some-college,United-States,<=50K
23902, 23902,14, 46,43,0,0,207946,Female,White,Unmarried,Divorced,Local-gov,Prof-specialty,Masters,United-States,<=50K
23903, 23903,7, 29,42,2754,0,77009,Female,White,Not-in-family,Separated,Private,Sales,11th,United-States,<=50K
23904, 23904,13, 33,40,0,0,36539,Female,White,Wife,Married-civ-spouse,Private,Exec-managerial,Bachelors,United-States,>50K
23905, 23905,9, 62,40,0,0,176811,Male,White,Husband,Married-civ-spouse,Private,Craft-repair,HS-grad,United-States,<=50K
23906, 23906,16, 46,55,2415,0,456062,Male,White,Husband,Married-civ-spouse,Private,Prof-specialty,Doctorate,United-States,>50K
23907, 23907,6, 28,40,0,0,277746,Male,White,Husband,Married-civ-spouse,Private,Machine-op-inspct,10th,United-States,<=50K
23908, 23908,10, 22,35,0,0,288132,Female,White,Own-child,Never-married,Private,Sales,Some-college,United-States,<=50K
23909, 23909,14, 46,40,1887,0,344415,Male,White,Husband,Married-civ-spouse,Federal-gov,Armed-Forces,Masters,United-States,>50K
23910, 23910,10, 54,40,1977,0,206964,Male,White,Husband,Married-civ-spouse,Self-emp-inc,Sales,Some-college,United-States,>50K
23911, 23911,9, 34,72,0,0,198091,Male,White,Husband,Married-civ-spouse,Private,Craft-repair,HS-grad,United-States,<=50K
23912, 23912,13, 62,20,0,0,588484,Male,White,Husband,Married-civ-spouse,Private,Sales,Bachelors,United-States,>50K
23913, 23913,10, 30,40,0,0,113364,Male,White,Husband,Married-civ-spouse,Private,Handlers-cleaners,Some-college,Poland,<=50K
23914, 23914,9, 19,20,0,0,270551,Male,White,Own-child,Never-married,Private,Other-service,HS-grad,United-States,<=50K
23915, 23915,11, 27,45,0,0,190525,Male,White,Unmarried,Never-married,Private,Machine-op-inspct,Assoc-voc,United-States,<=50K
23916, 23916,10, 36,50,0,0,153066,Male,White,Husband,Married-civ-spouse,Private,Craft-repair,Some-college,United-States,>50K
23917, 23917,13, 52,40,0,0,150393,Male,White,Husband,Married-civ-spouse,Private,Machine-op-inspct,Bachelors,United-States,>50K
23918, 23918,8, 47,55,0,0,99911,Female,White,Not-in-family,Married-spouse-absent,Private,Exec-managerial,12th,United-States,<=50K
23919, 23919,9, 57,40,0,0,343447,Female,White,Not-in-family,Divorced,Local-gov,Protective-serv,HS-grad,United-States,<=50K
23920, 23920,10, 64,40,0,0,169482,Female,White,Unmarried,Married-spouse-absent,Private,Exec-managerial,Some-college,United-States,<=50K
23921, 23921,7, 53,47,0,0,194501,Female,White,Own-child,Widowed,Private,Other-service,11th,United-States,<=50K
23922, 23922,13, 53,44,0,0,177705,Male,White,Husband,Married-civ-spouse,Private,Craft-repair,Bachelors,United-States,>50K
23923, 23923,10, 31,40,0,0,123983,Male,Asian-Pac-Islander,Unmarried,Separated,Private,Sales,Some-college,South,<=50K
23924, 23924,13, 41,45,0,7688,138975,Male,White,Husband,Married-civ-spouse,Private,Exec-managerial,Bachelors,United-States,>50K
23925, 23925,9, 45,40,0,0,235431,Female,Black,Unmarried,Separated,Local-gov,Other-service,HS-grad,United-States,<=50K
23926, 23926,9, 45,40,0,0,130206,Female,White,Other-relative,Divorced,State-gov,Adm-clerical,HS-grad,United-States,<=50K
23927, 23927,10, 23,28,0,0,210053,Female,White,Not-in-family,Never-married,Private,Other-service,Some-college,United-States,<=50K
23928, 23928,14, 39,72,0,0,249392,Male,White,Husband,Married-civ-spouse,Local-gov,Prof-specialty,Masters,United-States,<=50K
23929, 23929,11, 31,40,0,0,87418,Male,White,Husband,Married-civ-spouse,Private,Exec-managerial,Assoc-voc,United-States,<=50K
23930, 23930,13, 35,45,0,0,190387,Male,White,Husband,Married-civ-spouse,Self-emp-not-inc,Farming-fishing,Bachelors,United-States,<=50K
23931, 23931,14, 54,60,0,7688,176240,Male,White,Husband,Married-civ-spouse,Private,Transport-moving,Masters,United-States,>50K
23932, 23932,13, 40,40,0,5455,105862,Female,White,Unmarried,Divorced,Local-gov,Prof-specialty,Bachelors,United-States,<=50K
23933, 23933,13, 55,40,0,0,185195,Male,White,Husband,Married-civ-spouse,Self-emp-not-inc,Exec-managerial,Bachelors,United-States,>50K
23934, 23934,9, 31,40,0,0,173495,Male,White,Husband,Married-civ-spouse,Private,Craft-repair,HS-grad,United-States,<=50K
23935, 23935,7, 58,60,0,0,78634,Male,White,Husband,Married-civ-spouse,Self-emp-inc,Transport-moving,11th,United-States,<=50K
23936, 23936,16, 31,99,1977,0,147284,Male,White,Husband,Married-civ-spouse,Private,Prof-specialty,Doctorate,United-States,>50K
23937, 23937,9, 46,40,0,0,82572,Female,White,Other-relative,Widowed,Self-emp-not-inc,Other-service,HS-grad,United-States,<=50K
23938, 23938,11, 38,40,0,0,154641,Male,White,Husband,Married-civ-spouse,Private,Craft-repair,Assoc-voc,United-States,<=50K
23939, 23939,10, 22,25,0,594,39236,Female,White,Own-child,Never-married,Local-gov,Prof-specialty,Some-college,United-States,<=50K
23940, 23940,9, 48,60,0,0,179337,Male,White,Husband,Married-civ-spouse,Self-emp-not-inc,Craft-repair,HS-grad,England,<=50K
23941, 23941,13, 73,15,0,0,173047,Male,White,Husband,Married-civ-spouse,Private,Prof-specialty,Bachelors,United-States,<=50K
23942, 23942,13, 25,45,0,0,264012,Male,White,Husband,Married-civ-spouse,Private,Adm-clerical,Bachelors,United-States,>50K
23943, 23943,10, 53,40,0,0,227836,Male,White,Not-in-family,Divorced,Federal-gov,Farming-fishing,Some-college,United-States,<=50K
23944, 23944,10, 46,45,0,7298,321327,Male,White,Husband,Married-civ-spouse,Private,Transport-moving,Some-college,United-States,>50K
23945, 23945,13, 37,40,0,0,146398,Female,Black,Not-in-family,Never-married,Private,Prof-specialty,Bachelors,United-States,<=50K
23946, 23946,9, 30,50,0,0,324120,Male,White,Husband,Married-civ-spouse,Private,Handlers-cleaners,HS-grad,United-States,<=50K
23947, 23947,9, 29,40,0,0,367329,Male,White,Husband,Married-civ-spouse,Private,Machine-op-inspct,HS-grad,United-States,<=50K
23948, 23948,10, 29,40,0,0,301582,Male,White,Husband,Married-civ-spouse,State-gov,Protective-serv,Some-college,United-States,<=50K
23949, 23949,14, 58,40,0,0,170108,Male,White,Husband,Married-civ-spouse,Private,Exec-managerial,Masters,United-States,>50K
23950, 23950,4, 42,50,0,0,82297,Female,Black,Wife,Married-civ-spouse,Self-emp-not-inc,Other-service,7th-8th,United-States,<=50K
23951, 23951,5, 62,24,0,0,180162,Male,Black,Not-in-family,Divorced,Local-gov,Protective-serv,9th,United-States,<=50K
23952, 23952,13, 45,40,0,7298,348172,Male,Asian-Pac-Islander,Husband,Married-civ-spouse,Local-gov,Farming-fishing,Bachelors,United-States,>50K
23953, 23953,13, 38,40,0,0,809585,Male,White,Husband,Married-civ-spouse,Private,Sales,Bachelors,United-States,>50K
23954, 23954,13, 36,50,0,0,67728,Male,White,Husband,Married-civ-spouse,Self-emp-not-inc,Sales,Bachelors,United-States,>50K
23955, 23955,4, 42,30,0,0,102069,Male,White,Husband,Married-civ-spouse,Self-emp-not-inc,Sales,7th-8th,United-States,<=50K
23956, 23956,14, 47,35,0,15024,149700,Male,White,Husband,Married-civ-spouse,Local-gov,Prof-specialty,Masters,United-States,>50K
23957, 23957,10, 42,40,0,0,109273,Male,White,Unmarried,Never-married,Self-emp-not-inc,Craft-repair,Some-college,United-States,<=50K
23958, 23958,10, 43,38,0,0,393354,Female,Black,Wife,Married-civ-spouse,Private,Adm-clerical,Some-college,United-States,>50K
23959, 23959,11, 37,40,0,0,226947,Male,White,Husband,Married-civ-spouse,Private,Craft-repair,Assoc-voc,United-States,>50K
23960, 23960,10, 36,39,0,7298,86805,Female,White,Wife,Married-civ-spouse,State-gov,Exec-managerial,Some-college,United-States,>50K
23961, 23961,13, 27,40,0,0,493689,Female,Black,Not-in-family,Never-married,Private,Tech-support,Bachelors,France,<=50K
23962, 23962,3, 54,40,0,0,299324,Male,White,Unmarried,Married-spouse-absent,Private,Machine-op-inspct,5th-6th,Mexico,<=50K
23963, 23963,9, 48,40,1902,0,353012,Male,White,Husband,Married-civ-spouse,Self-emp-not-inc,Craft-repair,HS-grad,United-States,>50K
23964, 23964,9, 29,30,0,0,174419,Female,White,Unmarried,Never-married,Private,Other-service,HS-grad,United-States,<=50K
23965, 23965,9, 29,38,0,0,209472,Male,White,Husband,Married-civ-spouse,Private,Machine-op-inspct,HS-grad,United-States,<=50K
23966, 23966,10, 37,47,0,0,295127,Male,White,Not-in-family,Divorced,Private,Other-service,Some-college,United-States,<=50K
23967, 23967,10, 55,40,0,0,182273,Male,White,Husband,Married-civ-spouse,Self-emp-inc,Sales,Some-college,United-States,<=50K
23968, 23968,9, 67,20,0,0,228200,Female,Black,Wife,Married-civ-spouse,Private,Priv-house-serv,HS-grad,United-States,<=50K
23969, 23969,9, 51,30,0,0,263836,Male,White,Not-in-family,Widowed,Private,Handlers-cleaners,HS-grad,United-States,<=50K
23970, 23970,14, 35,32,0,0,178948,Female,White,Unmarried,Never-married,Private,Prof-specialty,Masters,United-States,<=50K
23971, 23971,9, 64,40,0,0,253296,Female,White,Other-relative,Widowed,Self-emp-not-inc,Other-service,HS-grad,United-States,<=50K
23972, 23972,3, 23,55,0,0,240137,Male,White,Not-in-family,Never-married,Private,Handlers-cleaners,5th-6th,Mexico,<=50K
23973, 23973,13, 49,35,0,0,24712,Female,Asian-Pac-Islander,Not-in-family,Never-married,Private,Other-service,Bachelors,Philippines,<=50K
23974, 23974,13, 38,70,0,0,342635,Male,White,Husband,Married-civ-spouse,Self-emp-not-inc,Prof-specialty,Bachelors,United-States,<=50K
23975, 23975,9, 62,40,0,0,115387,Female,Black,Other-relative,Never-married,Private,Handlers-cleaners,HS-grad,United-States,<=50K
23976, 23976,4, 62,10,0,0,182998,Male,White,Husband,Married-civ-spouse,Self-emp-not-inc,Craft-repair,7th-8th,United-States,<=50K
23977, 23977,14, 45,40,0,0,246891,Male,White,Not-in-family,Divorced,Self-emp-not-inc,Craft-repair,Masters,United-States,<=50K
23978, 23978,12, 20,40,0,0,30035,Female,White,Own-child,Never-married,Private,Sales,Assoc-acdm,United-States,<=50K
23979, 23979,9, 38,48,0,0,175232,Male,White,Husband,Married-civ-spouse,Private,Machine-op-inspct,HS-grad,United-States,<=50K
23980, 23980,13, 50,40,0,0,140516,Male,White,Husband,Married-civ-spouse,Self-emp-inc,Adm-clerical,Bachelors,United-States,<=50K
23981, 23981,10, 40,55,0,0,64980,Male,Black,Husband,Married-civ-spouse,Private,Adm-clerical,Some-college,United-States,>50K
23982, 23982,9, 30,70,0,0,155781,Male,White,Husband,Married-civ-spouse,Private,Craft-repair,HS-grad,United-States,<=50K
23983, 23983,10, 52,40,0,0,192065,Female,White,Not-in-family,Separated,Federal-gov,Exec-managerial,Some-college,United-States,<=50K
23984, 23984,13, 28,50,0,0,227890,Male,Black,Not-in-family,Never-married,Self-emp-not-inc,Prof-specialty,Bachelors,United-States,>50K
23985, 23985,9, 62,30,0,0,162249,Male,White,Husband,Married-civ-spouse,Self-emp-not-inc,Transport-moving,HS-grad,United-States,<=50K
23986, 23986,9, 31,40,0,0,165949,Female,White,Unmarried,Divorced,Private,Other-service,HS-grad,United-States,<=50K
23987, 23987,9, 40,40,0,0,445382,Male,White,Husband,Married-civ-spouse,Private,Exec-managerial,HS-grad,United-States,>50K
23988, 23988,9, 34,40,1590,0,211948,Female,White,Not-in-family,Divorced,Private,Sales,HS-grad,United-States,<=50K
23989, 23989,10, 53,40,0,0,163678,Male,White,Husband,Married-civ-spouse,Private,Sales,Some-college,United-States,>50K
23990, 23990,8, 42,40,0,0,89413,Male,White,Own-child,Never-married,Private,Farming-fishing,12th,United-States,<=50K
23991, 23991,10, 26,25,0,0,289700,Male,White,Husband,Married-civ-spouse,Private,Other-service,Some-college,United-States,<=50K
23992, 23992,9, 51,40,0,0,163826,Male,White,Husband,Married-civ-spouse,Private,Transport-moving,HS-grad,United-States,>50K
23993, 23993,14, 49,50,0,0,185385,Male,White,Husband,Married-civ-spouse,Private,Prof-specialty,Masters,United-States,>50K
23994, 23994,9, 43,40,0,0,169031,Male,White,Husband,Married-civ-spouse,Private,Machine-op-inspct,HS-grad,United-States,<=50K
23995, 23995,10, 42,40,0,0,54611,Male,White,Not-in-family,Divorced,Private,Farming-fishing,Some-college,United-States,<=50K
23996, 23996,7, 31,40,0,0,130620,Female,Asian-Pac-Islander,Own-child,Married-spouse-absent,Private,Sales,11th,India,<=50K
23997, 23997,9, 26,40,0,0,328663,Male,Other,Husband,Married-civ-spouse,Private,Transport-moving,HS-grad,United-States,<=50K
23998, 23998,13, 50,40,0,0,169646,Female,Asian-Pac-Islander,Unmarried,Separated,Private,Prof-specialty,Bachelors,Philippines,<=50K
23999, 23999,9, 35,40,0,0,186815,Male,White,Husband,Married-civ-spouse,Private,Machine-op-inspct,HS-grad,United-States,<=50K
24000, 24000,10, 37,40,0,0,103925,Female,White,Other-relative,Never-married,Private,Tech-support,Some-college,United-States,<=50K
24001, 24001,10, 20,16,0,0,82777,Male,White,Own-child,Never-married,Private,Sales,Some-college,United-States,<=50K
24002, 24002,15, 31,40,0,0,178449,Male,White,Husband,Married-civ-spouse,Local-gov,Prof-specialty,Prof-school,United-States,>50K
24003, 24003,9, 28,35,0,0,51672,Male,White,Not-in-family,Never-married,Private,Craft-repair,HS-grad,United-States,<=50K
24004, 24004,9, 46,40,0,0,380162,Male,Black,Husband,Married-civ-spouse,Private,Tech-support,HS-grad,United-States,>50K
24005, 24005,10, 21,8,0,0,212114,Female,White,Own-child,Never-married,Private,Prof-specialty,Some-college,United-States,<=50K
24006, 24006,14, 41,70,0,7298,100800,Male,White,Husband,Married-civ-spouse,Self-emp-not-inc,Exec-managerial,Masters,United-States,>50K
24007, 24007,13, 30,70,0,0,162572,Male,White,Not-in-family,Never-married,Private,Exec-managerial,Bachelors,United-States,>50K
24008, 24008,13, 66,70,0,0,179951,Male,White,Husband,Married-civ-spouse,Self-emp-inc,Exec-managerial,Bachelors,United-States,<=50K
24009, 24009,10, 37,60,0,0,190759,Male,White,Husband,Married-civ-spouse,Self-emp-inc,Sales,Some-college,United-States,>50K
24010, 24010,4, 74,20,0,0,236012,Female,White,Not-in-family,Widowed,State-gov,Handlers-cleaners,7th-8th,United-States,<=50K
24011, 24011,10, 46,70,0,0,164023,Male,Black,Husband,Married-civ-spouse,State-gov,Protective-serv,Some-college,United-States,>50K
24012, 24012,14, 51,50,1977,0,172046,Male,White,Husband,Married-civ-spouse,Private,Exec-managerial,Masters,United-States,>50K
24013, 24013,13, 33,50,0,15024,182926,Male,White,Husband,Married-civ-spouse,Private,Exec-managerial,Bachelors,United-States,>50K
24014, 24014,3, 30,40,0,3464,151001,Male,White,Husband,Married-civ-spouse,Private,Machine-op-inspct,5th-6th,Mexico,<=50K
24015, 24015,13, 47,50,0,0,362835,Male,White,Husband,Married-civ-spouse,Self-emp-inc,Exec-managerial,Bachelors,United-States,>50K
24016, 24016,13, 49,40,0,0,97883,Female,White,Unmarried,Divorced,Private,Exec-managerial,Bachelors,United-States,<=50K
24017, 24017,9, 53,48,0,0,91911,Female,Black,Unmarried,Divorced,Private,Craft-repair,HS-grad,United-States,<=50K
24018, 24018,11, 24,40,0,0,278130,Male,White,Not-in-family,Never-married,Private,Machine-op-inspct,Assoc-voc,United-States,<=50K
24019, 24019,9, 54,50,0,0,146310,Male,White,Husband,Married-civ-spouse,Private,Transport-moving,HS-grad,United-States,<=50K
24020, 24020,10, 32,40,0,0,379412,Male,White,Own-child,Never-married,Private,Craft-repair,Some-college,United-States,<=50K
24021, 24021,10, 45,45,0,0,37987,Male,White,Husband,Married-civ-spouse,Private,Sales,Some-college,United-States,<=50K
24022, 24022,9, 46,45,0,3325,256909,Male,White,Not-in-family,Married-spouse-absent,Self-emp-inc,Farming-fishing,HS-grad,United-States,<=50K
24023, 24023,10, 37,65,0,0,482927,Male,White,Not-in-family,Divorced,State-gov,Other-service,Some-college,United-States,<=50K
24024, 24024,14, 48,61,0,0,44434,Male,White,Husband,Married-civ-spouse,State-gov,Prof-specialty,Masters,United-States,>50K
24025, 24025,13, 25,40,0,0,255474,Female,White,Not-in-family,Never-married,Private,Adm-clerical,Bachelors,United-States,<=50K
24026, 24026,10, 27,40,0,0,341504,Female,White,Unmarried,Never-married,Private,Adm-clerical,Some-college,United-States,<=50K
24027, 24027,9, 69,8,0,0,197080,Male,White,Unmarried,Widowed,Private,Adm-clerical,HS-grad,United-States,<=50K
24028, 24028,13, 38,52,0,0,102945,Male,White,Husband,Married-civ-spouse,Private,Sales,Bachelors,United-States,>50K
24029, 24029,8, 47,40,0,0,503454,Female,Black,Other-relative,Never-married,Private,Adm-clerical,12th,United-States,<=50K
24030, 24030,10, 30,60,0,0,87561,Female,White,Not-in-family,Never-married,Self-emp-not-inc,Adm-clerical,Some-college,United-States,<=50K
24031, 24031,9, 46,30,0,3674,270693,Male,White,Own-child,Never-married,Private,Handlers-cleaners,HS-grad,United-States,<=50K
24032, 24032,15, 27,45,0,0,252813,Female,White,Not-in-family,Never-married,Private,Prof-specialty,Prof-school,United-States,<=50K
24033, 24033,10, 19,35,0,0,574271,Male,White,Own-child,Never-married,Private,Sales,Some-college,United-States,<=50K
24034, 24034,9, 18,40,0,3103,184016,Female,White,Not-in-family,Married-civ-spouse,Private,Priv-house-serv,HS-grad,United-States,<=50K
24035, 24035,7, 24,50,0,0,235071,Male,White,Husband,Married-civ-spouse,Private,Craft-repair,11th,United-States,>50K
24036, 24036,13, 32,40,0,0,158242,Female,White,Not-in-family,Never-married,Private,Prof-specialty,Bachelors,United-States,<=50K
24037, 24037,9, 38,40,0,0,299810,Male,Black,Husband,Married-civ-spouse,Private,Handlers-cleaners,HS-grad,United-States,<=50K
24038, 24038,1, 19,36,0,0,277695,Male,White,Not-in-family,Never-married,Private,Farming-fishing,Preschool,Hong,<=50K
24039, 24039,10, 28,40,0,0,23324,Male,White,Not-in-family,Never-married,Private,Handlers-cleaners,Some-college,United-States,<=50K
