pid, time, age, fnlwgt, education-num, capital-gain, capital-loss, hours-per-week, education, marital-status, occupation, native-country, workclass, relationship, race, sex, income
25383, 25383, 45,264052,9,0,0,40,HS-grad,Married-civ-spouse,Craft-repair,United-States,State-gov,Husband,White,Male,<=50K
25384, 25384, 42,146659,16,0,1902,50,Doctorate,Married-civ-spouse,Prof-specialty,United-States,Private,Husband,White,Male,>50K
25385, 25385, 24,203027,12,0,0,40,Assoc-acdm,Never-married,Machine-op-inspct,United-States,Private,Own-child,White,Male,<=50K
25386, 25386, 43,218309,13,0,0,50,Bachelors,Divorced,Sales,United-States,Private,Not-in-family,White,Female,<=50K
25387, 25387, 28,133625,9,0,0,40,HS-grad,Married-civ-spouse,Transport-moving,United-States,Private,Husband,Black,Male,<=50K
25388, 25388, 35,45937,9,0,0,40,HS-grad,Never-married,Machine-op-inspct,United-States,Private,Not-in-family,White,Female,<=50K
25389, 25389, 38,201617,9,0,0,40,HS-grad,Never-married,Adm-clerical,United-States,Federal-gov,Unmarried,White,Female,<=50K
25390, 25390, 32,114733,13,0,0,35,Bachelors,Divorced,Prof-specialty,United-States,Local-gov,Unmarried,White,Female,<=50K
25391, 25391, 50,97778,9,0,0,40,HS-grad,Married-civ-spouse,Protective-serv,United-States,State-gov,Husband,White,Male,<=50K
25392, 25392, 34,149507,9,0,0,55,HS-grad,Married-civ-spouse,Craft-repair,United-States,Private,Husband,White,Male,>50K
25393, 25393, 35,82622,9,0,0,40,HS-grad,Never-married,Other-service,United-States,Private,Own-child,White,Male,<=50K
25394, 25394, 30,48014,14,0,0,40,Masters,Never-married,Adm-clerical,France,Private,Not-in-family,White,Female,<=50K
25395, 25395, 61,162678,3,0,0,40,5th-6th,Married-civ-spouse,Transport-moving,United-States,State-gov,Husband,White,Male,<=50K
25396, 25396, 27,213842,13,0,0,38,Bachelors,Never-married,Adm-clerical,United-States,Private,Own-child,White,Male,<=50K
25397, 25397, 61,221447,9,0,0,40,HS-grad,Never-married,Machine-op-inspct,United-States,Private,Not-in-family,Black,Female,<=50K
25398, 25398, 18,426836,3,0,0,40,5th-6th,Never-married,Handlers-cleaners,Mexico,Private,Other-relative,White,Male,<=50K
25399, 25399, 31,206609,9,0,0,40,HS-grad,Married-civ-spouse,Protective-serv,United-States,Local-gov,Husband,White,Male,>50K
25400, 25400, 31,50276,13,0,0,60,Bachelors,Divorced,Prof-specialty,United-States,Private,Not-in-family,White,Male,<=50K
25401, 25401, 20,180497,9,0,0,40,HS-grad,Never-married,Other-service,United-States,Private,Not-in-family,Black,Female,<=50K
25402, 25402, 35,220585,8,0,0,40,12th,Married-civ-spouse,Transport-moving,United-States,Private,Husband,White,Male,<=50K
25403, 25403, 51,202752,9,0,0,40,HS-grad,Never-married,Craft-repair,United-States,Private,Not-in-family,Black,Male,<=50K
25404, 25404, 43,75993,10,7688,0,40,Some-college,Married-civ-spouse,Sales,United-States,Private,Husband,White,Male,>50K
25405, 25405, 18,170544,7,0,0,20,11th,Never-married,Handlers-cleaners,United-States,Private,Own-child,White,Male,<=50K
25406, 25406, 55,115439,15,99999,0,40,Prof-school,Married-civ-spouse,Exec-managerial,United-States,Private,Husband,White,Male,>50K
25407, 25407, 59,24384,9,0,0,40,HS-grad,Widowed,Priv-house-serv,United-States,Private,Not-in-family,White,Female,<=50K
25408, 25408, 21,209067,9,0,0,40,HS-grad,Never-married,Other-service,United-States,Private,Own-child,White,Female,<=50K
25409, 25409, 22,65225,6,0,0,40,10th,Never-married,Other-service,United-States,Private,Own-child,White,Female,<=50K
25410, 25410, 60,27466,10,0,0,40,Some-college,Widowed,Exec-managerial,England,Federal-gov,Not-in-family,White,Female,<=50K
25411, 25411, 49,179869,9,0,0,40,HS-grad,Married-civ-spouse,Craft-repair,United-States,Federal-gov,Husband,White,Male,>50K
25412, 25412, 21,442131,9,0,0,40,HS-grad,Never-married,Handlers-cleaners,United-States,Private,Own-child,White,Female,<=50K
25413, 25413, 61,243283,9,0,0,40,HS-grad,Married-civ-spouse,Machine-op-inspct,United-States,Private,Husband,White,Male,<=50K
25414, 25414, 64,316627,3,0,0,40,5th-6th,Divorced,Craft-repair,United-States,Private,Not-in-family,White,Male,<=50K
25415, 25415, 63,208862,9,0,0,40,HS-grad,Never-married,Craft-repair,United-States,Private,Not-in-family,White,Male,<=50K
25416, 25416, 27,38645,13,0,0,40,Bachelors,Never-married,Exec-managerial,United-States,Federal-gov,Not-in-family,White,Female,<=50K
25417, 25417, 23,141272,13,0,0,30,Bachelors,Never-married,Other-service,United-States,Private,Own-child,Black,Female,<=50K
25418, 25418, 41,29324,9,0,0,45,HS-grad,Divorced,Exec-managerial,United-States,State-gov,Unmarried,White,Female,<=50K
25419, 25419, 40,124747,9,7298,0,40,HS-grad,Married-civ-spouse,Craft-repair,United-States,Private,Wife,White,Female,>50K
25420, 25420, 55,477867,13,0,0,40,Bachelors,Married-civ-spouse,Exec-managerial,United-States,Self-emp-not-inc,Husband,White,Male,>50K
25421, 25421, 17,218361,6,0,1602,12,10th,Never-married,Other-service,United-States,Private,Own-child,White,Female,<=50K
25422, 25422, 34,156809,10,0,1504,60,Some-college,Never-married,Craft-repair,United-States,Self-emp-not-inc,Not-in-family,White,Male,<=50K
25423, 25423, 24,267945,13,0,0,40,Bachelors,Never-married,Adm-clerical,United-States,Private,Own-child,White,Female,<=50K
25424, 25424, 30,35724,15,0,0,45,Prof-school,Married-civ-spouse,Prof-specialty,United-States,Private,Wife,White,Female,>50K
25425, 25425, 29,187188,14,0,0,60,Masters,Never-married,Exec-managerial,United-States,Private,Not-in-family,Asian-Pac-Islander,Male,<=50K
25426, 25426, 52,155983,13,0,0,40,Bachelors,Married-civ-spouse,Exec-managerial,United-States,Private,Husband,White,Male,>50K
25427, 25427, 57,414994,10,0,0,40,Some-college,Married-civ-spouse,Exec-managerial,United-States,Federal-gov,Husband,White,Male,>50K
25428, 25428, 38,103474,13,0,0,45,Bachelors,Never-married,Tech-support,United-States,Private,Not-in-family,White,Female,<=50K
25429, 25429, 43,211128,14,0,0,50,Masters,Divorced,Exec-managerial,United-States,Private,Not-in-family,White,Female,>50K
25430, 25430, 61,203445,10,0,0,40,Some-college,Widowed,Adm-clerical,United-States,Private,Other-relative,White,Female,<=50K
25431, 25431, 38,38312,13,15024,0,65,Bachelors,Married-civ-spouse,Exec-managerial,United-States,Private,Husband,White,Male,>50K
25432, 25432, 51,178241,9,0,0,40,HS-grad,Married-civ-spouse,Machine-op-inspct,United-States,Private,Husband,Black,Male,>50K
25433, 25433, 40,260761,13,0,0,40,Bachelors,Married-civ-spouse,Adm-clerical,Mexico,Private,Husband,White,Male,<=50K
25434, 25434, 41,36924,10,0,0,40,Some-college,Married-civ-spouse,Adm-clerical,United-States,Local-gov,Husband,White,Male,>50K
25435, 25435, 19,292590,10,0,0,20,Some-college,Never-married,Other-service,United-States,Private,Own-child,White,Female,<=50K
25436, 25436, 28,461929,4,0,0,40,7th-8th,Married-civ-spouse,Farming-fishing,Mexico,Private,Husband,White,Male,<=50K
25437, 25437, 59,189664,10,0,0,40,Some-college,Married-civ-spouse,Sales,United-States,Private,Husband,White,Male,<=50K
25438, 25438, 32,190577,13,0,0,40,Bachelors,Never-married,Prof-specialty,United-States,State-gov,Own-child,White,Female,<=50K
25439, 25439, 31,344200,9,0,0,40,HS-grad,Married-civ-spouse,Exec-managerial,United-States,Private,Husband,White,Male,>50K
25440, 25440, 30,337494,12,0,0,48,Assoc-acdm,Never-married,Machine-op-inspct,United-States,Private,Not-in-family,White,Male,<=50K
25441, 25441, 54,52634,10,0,0,40,Some-college,Married-civ-spouse,Sales,United-States,Self-emp-not-inc,Husband,White,Male,<=50K
25442, 25442, 33,194901,11,0,2444,42,Assoc-voc,Separated,Craft-repair,United-States,Private,Not-in-family,White,Male,>50K
25443, 25443, 20,170091,10,0,0,10,Some-college,Never-married,Adm-clerical,United-States,Private,Own-child,White,Female,<=50K
25444, 25444, 32,205072,9,0,0,48,HS-grad,Married-civ-spouse,Transport-moving,United-States,Self-emp-not-inc,Husband,White,Male,<=50K
25445, 25445, 35,310290,9,0,0,40,HS-grad,Married-civ-spouse,Transport-moving,United-States,Private,Wife,Black,Female,<=50K
25446, 25446, 27,134048,7,0,0,45,11th,Never-married,Craft-repair,United-States,Private,Not-in-family,White,Male,<=50K
25447, 25447, 40,91959,13,0,0,46,Bachelors,Married-civ-spouse,Prof-specialty,United-States,Private,Husband,White,Male,>50K
25448, 25448, 34,153942,11,0,0,40,Assoc-voc,Married-civ-spouse,Sales,United-States,Private,Husband,White,Male,<=50K
25449, 25449, 34,234096,12,0,0,40,Assoc-acdm,Married-civ-spouse,Prof-specialty,United-States,Local-gov,Husband,White,Male,>50K
25450, 25450, 38,185330,10,0,0,25,Some-college,Never-married,Craft-repair,United-States,Private,Own-child,White,Female,<=50K
25451, 25451, 28,163772,9,0,0,40,HS-grad,Married-civ-spouse,Other-service,United-States,Private,Husband,Other,Male,<=50K
25452, 25452, 65,83800,10,0,0,27,Some-college,Married-civ-spouse,Handlers-cleaners,United-States,Private,Husband,White,Male,<=50K
25453, 25453, 61,139391,10,0,0,16,Some-college,Never-married,Tech-support,United-States,Private,Own-child,White,Male,<=50K
25454, 25454, 18,478380,7,0,0,25,11th,Never-married,Sales,United-States,Private,Own-child,White,Female,<=50K
25455, 25455, 35,186845,13,5178,0,50,Bachelors,Married-civ-spouse,Sales,United-States,Self-emp-inc,Own-child,White,Male,>50K
25456, 25456, 45,262802,13,0,0,40,Bachelors,Divorced,Exec-managerial,United-States,Private,Unmarried,White,Female,<=50K
25457, 25457, 25,114483,10,0,0,50,Some-college,Married-civ-spouse,Exec-managerial,United-States,Private,Husband,White,Male,<=50K
25458, 25458, 48,118023,15,0,0,13,Prof-school,Divorced,Sales,United-States,Private,Not-in-family,White,Male,<=50K
25459, 25459, 19,220101,10,0,0,40,Some-college,Never-married,Adm-clerical,United-States,Private,Not-in-family,White,Female,<=50K
25460, 25460, 43,219424,13,0,0,50,Bachelors,Never-married,Exec-managerial,United-States,Private,Not-in-family,Black,Female,>50K
25461, 25461, 54,186117,13,0,0,45,Bachelors,Married-civ-spouse,Craft-repair,United-States,Private,Husband,White,Male,>50K
25462, 25462, 47,479611,13,0,0,50,Bachelors,Divorced,Sales,United-States,Self-emp-not-inc,Not-in-family,White,Male,<=50K
25463, 25463, 25,80312,11,4865,0,40,Assoc-voc,Never-married,Adm-clerical,United-States,Private,Not-in-family,White,Female,<=50K
25464, 25464, 30,108386,12,0,0,40,Assoc-acdm,Married-civ-spouse,Craft-repair,United-States,Private,Husband,White,Male,<=50K
25465, 25465, 35,177102,9,0,0,40,HS-grad,Divorced,Handlers-cleaners,United-States,Private,Unmarried,White,Female,<=50K
25466, 25466, 26,190762,10,0,0,18,Some-college,Married-civ-spouse,Sales,United-States,Private,Husband,White,Male,<=50K
25467, 25467, 61,180632,9,0,0,40,HS-grad,Married-civ-spouse,Sales,United-States,Private,Husband,White,Male,<=50K
25468, 25468, 54,88019,9,0,0,32,HS-grad,Divorced,Other-service,United-States,Private,Unmarried,White,Male,<=50K
25469, 25469, 50,135339,8,0,0,40,12th,Married-civ-spouse,Sales,Cambodia,Private,Husband,Asian-Pac-Islander,Male,>50K
25470, 25470, 32,100662,5,0,0,40,9th,Separated,Machine-op-inspct,Columbia,Private,Unmarried,White,Female,<=50K
25471, 25471, 34,183557,9,0,0,25,HS-grad,Divorced,Machine-op-inspct,United-States,Private,Not-in-family,White,Female,<=50K
25472, 25472, 36,160035,9,0,0,40,HS-grad,Never-married,Other-service,United-States,Private,Not-in-family,White,Male,<=50K
25473, 25473, 50,306790,10,0,0,40,Some-college,Married-civ-spouse,Craft-repair,United-States,Private,Husband,White,Male,>50K
25474, 25474, 28,269246,7,0,0,40,11th,Married-civ-spouse,Farming-fishing,United-States,Private,Husband,White,Male,<=50K
25475, 25475, 22,308334,9,0,0,19,HS-grad,Never-married,Other-service,United-States,Private,Own-child,White,Female,<=50K
25476, 25476, 58,215190,7,0,0,20,11th,Married-civ-spouse,Other-service,United-States,Private,Husband,White,Male,<=50K
25477, 25477, 27,419146,3,0,0,75,5th-6th,Never-married,Other-service,Mexico,Private,Not-in-family,White,Male,<=50K
25478, 25478, 62,176839,13,0,0,38,Bachelors,Married-civ-spouse,Tech-support,United-States,Private,Husband,White,Male,<=50K
25479, 25479, 36,184456,13,27828,0,55,Bachelors,Never-married,Tech-support,United-States,Self-emp-inc,Not-in-family,White,Male,>50K
25480, 25480, 21,309348,10,594,0,4,Some-college,Never-married,Adm-clerical,United-States,Local-gov,Not-in-family,White,Female,<=50K
25481, 25481, 41,56795,14,0,0,45,Masters,Married-civ-spouse,Prof-specialty,England,Private,Wife,White,Female,<=50K
25482, 25482, 28,201861,10,0,0,45,Some-college,Married-civ-spouse,Machine-op-inspct,United-States,Private,Husband,White,Male,<=50K
25483, 25483, 33,179509,13,0,0,40,Bachelors,Married-civ-spouse,Handlers-cleaners,United-States,Private,Husband,White,Male,<=50K
25484, 25484, 54,291755,13,0,0,45,Bachelors,Married-civ-spouse,Exec-managerial,United-States,Private,Husband,White,Male,>50K
25485, 25485, 19,243941,10,0,1721,25,Some-college,Never-married,Sales,United-States,Private,Own-child,Amer-Indian-Eskimo,Female,<=50K
25486, 25486, 76,117169,4,0,0,30,7th-8th,Never-married,Farming-fishing,United-States,Self-emp-not-inc,Not-in-family,White,Male,<=50K
25487, 25487, 34,159322,13,0,0,50,Bachelors,Married-civ-spouse,Exec-managerial,United-States,Private,Husband,White,Male,>50K
25488, 25488, 40,262872,13,0,0,40,Bachelors,Never-married,Adm-clerical,United-States,Private,Not-in-family,White,Female,<=50K
25489, 25489, 22,187052,7,0,0,30,11th,Never-married,Sales,United-States,Private,Unmarried,White,Female,<=50K
25490, 25490, 17,277583,7,0,0,15,11th,Never-married,Handlers-cleaners,United-States,Private,Own-child,White,Male,<=50K
25491, 25491, 55,169071,10,0,0,20,Some-college,Divorced,Other-service,United-States,Private,Not-in-family,White,Female,<=50K
25492, 25492, 51,96190,10,0,0,40,Some-college,Married-civ-spouse,Adm-clerical,United-States,Local-gov,Wife,White,Female,<=50K
25493, 25493, 26,61603,3,0,0,40,5th-6th,Married-civ-spouse,Handlers-cleaners,Mexico,Private,Husband,Other,Male,<=50K
25494, 25494, 44,43711,13,0,0,48,Bachelors,Never-married,Other-service,United-States,Private,Not-in-family,White,Male,<=50K
25495, 25495, 54,99434,9,0,0,40,HS-grad,Married-civ-spouse,Exec-managerial,United-States,Private,Husband,White,Male,>50K
25496, 25496, 34,177639,12,0,0,40,Assoc-acdm,Never-married,Craft-repair,United-States,Self-emp-not-inc,Not-in-family,White,Male,<=50K
25497, 25497, 42,201723,9,0,0,40,HS-grad,Divorced,Adm-clerical,United-States,Private,Unmarried,White,Male,<=50K
25498, 25498, 26,222248,9,0,0,70,HS-grad,Never-married,Craft-repair,United-States,Private,Not-in-family,White,Male,<=50K
25499, 25499, 39,86143,3,0,0,40,5th-6th,Married-civ-spouse,Other-service,Philippines,Private,Husband,Asian-Pac-Islander,Male,<=50K
25500, 25500, 34,346034,13,0,0,40,Bachelors,Never-married,Other-service,El-Salvador,Private,Not-in-family,White,Male,<=50K
25501, 25501, 59,87510,9,0,0,40,HS-grad,Divorced,Craft-repair,United-States,Private,Not-in-family,White,Male,<=50K
25502, 25502, 20,37932,9,0,0,50,HS-grad,Never-married,Other-service,United-States,Private,Own-child,White,Male,<=50K
25503, 25503, 34,185063,10,0,0,45,Some-college,Married-civ-spouse,Machine-op-inspct,United-States,Private,Husband,White,Male,>50K
25504, 25504, 51,159755,9,0,0,20,HS-grad,Married-civ-spouse,Craft-repair,United-States,Private,Husband,White,Male,<=50K
25505, 25505, 34,108837,10,0,0,40,Some-college,Married-civ-spouse,Handlers-cleaners,United-States,Private,Husband,White,Male,>50K
25506, 25506, 47,110669,13,0,0,50,Bachelors,Separated,Prof-specialty,United-States,Private,Unmarried,White,Female,<=50K
25507, 25507, 30,45427,11,0,0,49,Assoc-voc,Divorced,Craft-repair,United-States,Self-emp-not-inc,Not-in-family,White,Male,<=50K
25508, 25508, 38,154669,9,0,0,60,HS-grad,Separated,Sales,United-States,Private,Not-in-family,White,Male,<=50K
25509, 25509, 45,261278,13,5178,0,40,Bachelors,Married-civ-spouse,Prof-specialty,Philippines,Private,Wife,Asian-Pac-Islander,Female,>50K
25510, 25510, 23,71864,10,0,0,35,Some-college,Never-married,Exec-managerial,United-States,Private,Not-in-family,White,Female,<=50K
25511, 25511, 34,173495,10,0,0,48,Some-college,Married-civ-spouse,Craft-repair,United-States,Private,Husband,White,Male,>50K
25512, 25512, 22,254293,8,0,0,40,12th,Never-married,Handlers-cleaners,United-States,Private,Not-in-family,White,Male,<=50K
25513, 25513, 31,111883,9,0,0,40,HS-grad,Never-married,Craft-repair,United-States,Private,Other-relative,White,Male,<=50K
25514, 25514, 50,146429,9,0,0,40,HS-grad,Married-civ-spouse,Craft-repair,United-States,Private,Husband,White,Male,<=50K
25515, 25515, 19,472807,2,0,0,52,1st-4th,Never-married,Handlers-cleaners,Mexico,Private,Other-relative,White,Male,<=50K
25516, 25516, 28,285294,13,15024,0,45,Bachelors,Married-civ-spouse,Sales,United-States,Private,Wife,Black,Female,>50K
25517, 25517, 23,184665,9,0,0,50,HS-grad,Never-married,Adm-clerical,United-States,Private,Not-in-family,White,Female,<=50K
25518, 25518, 35,205852,9,0,0,40,HS-grad,Married-civ-spouse,Handlers-cleaners,United-States,Private,Husband,White,Male,<=50K
25519, 25519, 28,83879,9,0,0,40,HS-grad,Married-civ-spouse,Machine-op-inspct,United-States,Private,Husband,Black,Male,<=50K
25520, 25520, 27,178564,10,0,0,30,Some-college,Never-married,Adm-clerical,United-States,Private,Own-child,White,Male,<=50K
25521, 25521, 46,168796,13,0,0,55,Bachelors,Married-civ-spouse,Sales,United-States,Self-emp-inc,Husband,White,Male,<=50K
25522, 25522, 27,269444,9,0,0,40,HS-grad,Divorced,Handlers-cleaners,United-States,Private,Not-in-family,White,Male,<=50K
25523, 25523, 25,47353,6,0,0,40,10th,Married-civ-spouse,Other-service,United-States,Private,Wife,White,Female,<=50K
25524, 25524, 34,29254,10,0,0,70,Some-college,Married-civ-spouse,Craft-repair,United-States,Self-emp-inc,Husband,White,Male,<=50K
25525, 25525, 33,155343,9,0,0,40,HS-grad,Never-married,Machine-op-inspct,United-States,Private,Unmarried,White,Male,<=50K
25526, 25526, 36,234271,10,0,0,40,Some-college,Never-married,Craft-repair,United-States,Private,Not-in-family,White,Female,<=50K
25527, 25527, 30,257849,4,0,0,48,7th-8th,Married-civ-spouse,Craft-repair,United-States,Private,Husband,White,Male,<=50K
25528, 25528, 23,228230,10,0,0,47,Some-college,Married-civ-spouse,Sales,United-States,Private,Wife,White,Female,<=50K
25529, 25529, 36,227615,3,0,0,32,5th-6th,Married-spouse-absent,Craft-repair,Mexico,Private,Other-relative,White,Male,<=50K
25530, 25530, 29,406826,13,0,0,45,Bachelors,Never-married,Prof-specialty,United-States,Private,Not-in-family,White,Female,<=50K
25531, 25531, 50,27539,10,7688,0,40,Some-college,Married-civ-spouse,Farming-fishing,United-States,Self-emp-not-inc,Husband,White,Male,>50K
25532, 25532, 19,97261,8,0,0,40,12th,Never-married,Handlers-cleaners,United-States,Private,Not-in-family,White,Male,<=50K
25533, 25533, 52,168539,9,0,0,40,HS-grad,Married-civ-spouse,Machine-op-inspct,United-States,Federal-gov,Husband,White,Male,>50K
25534, 25534, 20,515797,9,0,0,40,HS-grad,Married-civ-spouse,Craft-repair,United-States,Private,Husband,White,Male,<=50K
